010371,Bucuresti,Bucuresti,Piata,Romana nr. 1-7,1726,P15,0,DA,BUH
010372,Bucuresti,Bucuresti,Piata,Romana nr. 9-T,1726,P15,0,DA,BUH
010373,Bucuresti,Bucuresti,Piata,Romana nr. 2-4,1726,P13,0,DA,BUH
010374,Bucuresti,Bucuresti,Piata,Romana nr. 6,1726,P13,0,DA,BUH
010375,Bucuresti,Bucuresti,Piata,Romana nr. 8-T,1726,P13,0,DA,BUH
010381,Bucuresti,Bucuresti,Strada,"Tell Christian, g-ral. nr. 1-5",1726,P15,0,DA,BUH
010382,Bucuresti,Bucuresti,Strada,"Tell Christian, g-ral. nr. 7-17",1726,P15,0,DA,BUH
010383,Bucuresti,Bucuresti,Strada,"Tell Christian, g-ral. nr. 19-T",1726,P15,0,DA,BUH
010384,Bucuresti,Bucuresti,Strada,"Tell Christian, g-ral. nr. 2-16",1726,P15,0,DA,BUH
010385,Bucuresti,Bucuresti,Strada,"Tell Christian, g-ral. nr. 18-T",1726,P15,0,DA,BUH
010386,Bucuresti,Bucuresti,Intrare,"Tell Christian, g-ral.",1726,P15,0,DA,BUH
010391,Bucuresti,Bucuresti,Strada,Biserica Amzei nr. 1-9,1726,P15,0,DA,BUH
010392,Bucuresti,Bucuresti,Strada,Biserica Amzei nr. 11-27,1726,P15,0,DA,BUH
